Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FR,31.77,31.77,10,509,"""A""",2007 NE Thanksgiving Classic,NE,SSA,11/23/2007
50 FR,31.78,31.78,11,388,"""BB""",2009 NE SSA New Year's Classic,NE,UN,1/3/2009
50 FR,31.85,31.85,11,384,"""BB""",2009 NE YNS Feb Regional Meet,NE,PST,2/6/2009
50 FR,32.46,32.46,10,467,"""BB""",2007 NE UNH Specialty Meet Oct 19-20,NE,SSA,10/19/2007
50 FR,33.82,33.82,10,388,"""BB""",2007 NE November Specialty Meet,NE,SSA,11/10/2007
50 FR,33.88,33.88,11,261,"""B""",2008 NE SSA Thanksgiving Classic,NE,UN,11/22/2008
50 FR,34.52,34.52,9,480,"""BB""",2007 NE SEEK Reg,NE,SSA,2/16/2007
50 FR,34.81r,34.81,9,464,"""BB""",2007 NE SEEK Reg,NE,SSA,2/18/2007
50 FR,34.85,34.85,9,462,"""BB""",2007 NE GMSC,NE,SSA,1/20/2007
50 FR,35.33,35.33,9,435,"""BB""",2006 NE SOLO Dec 10 Team Speci,NE,SSA,12/10/2006
50 FR,35.66,35.66,9,417,"""BB""",2007 NE UNH Specialty,NE,SSA,1/6/2007
50 FR,35.75,35.75,9,413,"""BB""",2006 NE Thanksgiving Classic,NE,SSA,11/24/2006
50 FR,40.64,40.64,8,178,"""Slower than B""",2006 NE Swimming Regional Meet SEEK,NE,SSA,2/17/2006
50 FR,41.85,41.85,8,130,"""Slower than B""",2005 NE Fall Festival,NE,SSA,11/18/2005
50 FR,43.72,43.72,8,67,"""Slower than B""",2006 NE UNH Specialty Meet,NE,SSA,1/7/2006
100 FR,54.87,54.87,17,620,"""AA""",2014 ME Bowdoin Open,NE,SSA,12/14/2014
100 FR,55.28r,55.28,16,616,"""AA""",2014 NE GMSC 13-18 AG Champion,NE,SSA,3/14/2014
100 FR,55.54,55.54,16,604,"""AA""",2014 NE GMSC 13-18 AG Champion,NE,SSA,3/13/2014
100 FR,55.78r,55.78,16,593,"""AA""",2014 NI - Eastern Zone Sectional Meet North,NE,SSA,3/22/2014
100 FR,56.21,56.21,15,579,"""AA""",2013 NE SSA Regionals,NE,SSA,2/15/2013
100 FR,56.38,56.38,17,552,"""AA""",2014 ME Bowdoin Open,NE,SSA,12/14/2014
100 FR,56.58r,56.58,15,562,"""AA""",2013 NE NSSC AG Champs,NE,SSA,3/8/2013
100 FR,56.77,56.77,17,534,"""AA""",2015 NE TSSA,NE,SSA,3/21/2015
100 FR,56.96r,56.96,15,546,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/9/2012
100 FR,57.04,57.04,16,537,"""AA""",2014 NE TSSA,NE,SSA,3/7/2014
100 FR,57.23,57.23,16,528,"""AA""",2013 ME Bowdoin Open,NE,SSA,12/13/2013
100 FR,57.23,57.23,15,534,"""AA""",2012 ME Bowdoin Open,NE,SSA,12/7/2012
100 FR,57.28r,57.28,16,526,"""AA""",2013 ME Bowdoin Open,NE,SSA,12/15/2013
