Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
50 FL,31.22,31.22,11,614,"""AA""",2007 FL Halloween Open Swim Meet,FL,TBAY,10/19/2007
50 FL,31.23,31.23,10,736,"""AAAA""",2007 FL Friday Nite Races,FL,TBAY,10/5/2007
50 FL,31.26,31.26,12,537,"""A""",2008 FL WFLA Halloween Invite,FL,TBAY,10/17/2008
50 FL,31.37,31.37,11,604,"""A""",2007 FL Gator Swim Holiday Class,FL,TBAY,11/30/2007
50 FL,31.62,31.62,11,588,"""A""",2007 FL CAT Jingle Bell,FL,TBAY,12/14/2007
50 FL,31.70,31.70,11,583,"""A""",2008 FL Sunshine State Games,FL,TBAY,6/13/2008
50 FL,31.78,31.78,11,578,"""A""",2007 FL TBAY Instra-Squad Meet,FL,TBAY,11/10/2007
50 FL,31.91,31.91,10,696,"""AAA""",2007 FL Sunshine State Games,FL,TBAY,6/15/2007
50 FL,32.09,32.09,10,686,"""AAA""",2007 FL JO Championships,FL,TBAY,2/22/2007
50 FL,32.25,32.25,10,676,"""AAA""",2007 FL vs. FGC All-Star Meet,FL,TBAY,3/24/2007
50 FL,32.30,32.30,10,673,"""AAA""",2007 FL TBAY Invite,FL,TBAY,7/7/2007
50 FL,32.61,32.61,10,656,"""AAA""",2007 GA Eastern Swim Classic,FL,TBAY,1/12/2007
50 FL,33.06,33.06,10,630,"""AAA""",2007 FL Sat Morning At The Races,FL,TBAY,1/27/2007
50 FL,34.14,34.14,10,570,"""AA""",2006 FL Halloween Open,FL,TBAY,10/13/2006
50 FL,34.19,34.19,9,707,"""AA""",2006 FL CUDA 10th Annual Sweet Septemb,FL,TBAY,9/8/2006
50 FL,35.61,35.61,10,493,"""A""",2006 FL Gator Holiday Classic,FL,TBAY,12/1/2006
50 FL,38.59,38.59,9,483,"""BB""",2006 FL Area 3-5 Spring Champs,FL,TBAY,3/3/2006
50 FL,39.25,39.25,9,452,"""BB""",2006 FL CFYR IMX Challenge,FL,TBAY,1/27/2006
50 FL,39.34,39.34,9,448,"""BB""",2006 FL Al Soltis Mem Invite,FL,TBAY,1/13/2006
50 FL,39.65,39.65,8,434,"""BB""",2005 FL Friday Nite Races,FL,TBAY,10/7/2005
50 FL,40.27,40.27,9,406,"""BB""",2005 FL CFYR Holiday Invitational,FL,TBAY,11/18/2005
50 FL,40.35,40.35,9,402,"""BB""",2006 FL CAT Last Chance JO,FL,TBAY,2/17/2006
50 FL,40.94,40.94,9,377,"""BB""",2005 FL Halloween Open,FL,TBAY,10/14/2005
50 FL,41.33,41.33,9,360,"""BB""",2005 FL CAT Jingle Bell Invitatio,FL,TBAY,12/9/2005
50 FL,47.93,47.93,8,127,"""B""",2004 FL SYS Turkey Meet,FL,TBAY,11/19/2004
100 FL,58.27,58.27,18,708,"""AAA""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/12/2014
100 FL,58.47,58.47,17,700,"""AAA""",2014 FL NASA Junior National Cham,FL,CAT,3/26/2014
100 FL,58.54,58.54,17,698,"""AAA""",2014 FL CAT Al Soltis Memorial,FL,CAT,1/18/2014
100 FL,59.72,59.72,18,653,"""AA""",2014 FL CAT Jingle Bell Meet,FL,CAT,12/12/2014
