Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 FR,1:48.16,1:48.16,14,745,"""AAAA""",2012 FG Speedo Winter Champs,FG,JDST,11/15/2012
200 FR,1:48.36,1:48.36,14,740,"""AAAA""",2012 FG Speedo Winter Champs,FG,JDST,11/15/2012
200 FR,1:49.59,1:49.59,15,663,"""AA""",2013 FG Tiger Sharks Invititational,FG,JDST,2/1/2013
200 FR,1:50.03,1:50.03,14,699,"""AAA""",2012 FG PB County HS Champs- USA-S Obs,FG,UN,10/13/2012
200 FR,1:50.22,1:50.22,14,695,"""AAA""",2012 - FHSAA - 3A District 7 U,FG,UN,10/27/2012
200 FR,1:50.83,1:50.83,15,634,"""AA""",2013 FG Senior Championships,FG,JDST,3/22/2013
200 FR,1:51.39,1:51.39,14,667,"""AAA""",2012 FG PB County HS Champs- USA-S Obs,FG,UN,10/13/2012
200 FR,1:51.60,1:51.60,14,662,"""AAA""",2012 FG Short Course Junior Ol,FG,JDST,3/9/2012
200 FR,1:52.41,1:52.41,14,643,"""AAA""",2012 FG Short Course Junior Ol,FG,JDST,3/9/2012
200 FR,1:54.43,1:54.43,14,597,"""AAA""",2012 FL vs. FGC All-Star Meet,FG,JDST,3/24/2012
200 FR,1:55.24,1:55.24,13,671,"""AA""",2011 FG Speedo Winter Champs,FG,JDST,11/17/2011
200 FR,1:55.82,1:55.82,13,657,"""AA""",2011 FG Mike Horgan Memorial,FG,JDST,10/21/2011
200 FR,1:55.83,1:55.83,13,657,"""AA""",2011 FG Speedo Winter Champs,FG,JDST,11/17/2011
200 FR,1:55.96,1:55.96,13,654,"""AA""",2012 FG FG Invite,FG,JDST,1/20/2012
200 FR,1:59.20,1:59.20,13,583,"""AA""",2011 FG Short Course Junior,FG,JDST,3/11/2011
200 FR,2:00.34,2:00.34,12,687,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
200 FR,2:00.34,2:00.34,12,687,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
200 FR,2:01.94,2:01.94,12,656,"""AAA""",2010 FG A-Invitational,FG,JDST,10/23/2010
200 FR,2:02.28,2:02.28,12,649,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
200 FR,2:02.28,2:02.28,12,649,"""AAA""",2010 FG Speedo Winter Champs,FG,JDST,11/19/2010
200 FR,2:02.85,2:02.85,12,638,"""AAA""",2010 FG Invitational,FG,JDST,9/25/2010
200 FR,2:02.85,2:02.85,12,638,"""AAA""",2010 FG Invite-MCA-092510,FG,JDST,9/25/2010
200 FR,2:04.43,2:04.43,12,608,"""AAA""",2010 FG Junior Olympic Champs,FG,JDST,3/11/2010
200 FR,2:06.42,2:06.42,12,570,"""AA""",2010 FG Junior Olympic Champs,FG,JDST,3/11/2010
200 FR,2:08.03,2:08.03,12,541,"""AA""",2010 FL vs. FGC All-Star Meet,FG,JDST,4/10/2010
200 FR,2:08.77,2:08.77,11,686,"""AA""",2009 FG Speedo Winter Champs,FG,JDST,11/19/2009
200 FR,2:09.72,2:09.72,11,668,"""AA""",2009 FG Fall Invite,FG,JDST,9/25/2009
200 FR,2:11.02,2:11.02,11,644,"""A""",2009 FG Short Course JO,FG,JDST,3/26/2009
200 FR,2:14.34,2:14.34,11,585,"""A""",2009 FG ABC Invite,FG,JDST,2/27/2009
200 FR,2:15.65,2:15.65,10,686,"""AAA""",2008 FG Winter Invite,FG,JDST,11/20/2008
200 FR,2:16.78,2:16.78,10,668,"""AAA""",2008 FG Winter Invite,FG,JDST,11/20/2008
200 FR,2:20.29,2:20.29,10,612,"""AA""",2008 FL vs. FGC All-Star Meet,FG,JDST,3/29/2008
200 FR,2:21.85,2:21.85,10,588,"""AA""",2008 FG Junior Olympic Champs,FG,JDST,2/28/2008
200 FR,2:24.90,2:24.90,10,542,"""AA""",2008 FG FGC Open Invitational,FG,JDST,2/8/2008
200 FR,2:27.30,2:27.30,10,507,"""A""",2008 FG Junior Olympic Champs,FG,JDST,2/28/2008
200 FR,2:30.14,2:30.14,9,623,"""A""",2007 FG Top 16 Invitational,FG,JDST,9/14/2007
200 FR,2:34.83,2:34.83,9,556,"""BB""",2008 FG ABC Invite,FG,JDST,1/25/2008
200 FR,2:39.21,2:39.21,9,496,"""BB""",2007 FG Palm Beach County Sub-JO June,FG,JDST,6/16/2007
500 FR,4:25.83,4:25.83,20,851,2019 Summer Juniors (LCM),Auburn University Invite,US,UN,2/2/2018
500 FR,4:26.44,4:26.44,20,845,2019 Summer Juniors (LCM),2018 Georgia Tech Fall Invitat,FL,UN,11/15/2018
500 FR,4:26.83,4:26.83,20,841,2019 Summer Juniors (LCM),Auburn University Invite,US,UN,2/2/2018
500 FR,4:27.21,4:27.21,19,837,2019 Summer Juniors (LCM),2017 Georgia Tech Fall Invitat,FG,UN,11/16/2017
500 FR,4:28.15,4:28.15,19,828,2019 Summer Juniors (LCM),2017 Georgia Tech Fall Invitat,FG,UN,11/16/2017
500 FR,4:28.69,4:28.69,18,822,2018 Winter Nationals (LCM),2016 FG Senior Championships,FG,JDST,3/18/2016
500 FR,4:28.99,4:28.99,19,820,2019 Summer Juniors (LCM),2017 A-10 Men's & Women's Cham,US,UN,2/16/2017
500 FR,4:29.41,4:29.41,17,829,2018 Winter Juniors (SCY),FHSAA 4A Swimming Champs,FG,UN,11/14/2015
500 FR,4:30.17,4:30.17,20,808,2018 Winter Juniors (SCY),2018 Georgia Tech Fall Invitat,FL,UN,11/15/2018
