Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,1:10.23,1:10.23,10,463,"""A""",2007 FL Gator Swim Holiday Class,FL,BSS,11/30/2007
100 FR,1:10.95,1:10.95,10,443,"""BB""",2007 GA Down Under,FL,BSS,10/5/2007
100 FR,1:11.02,1:11.02,11,311,"""B""",2008 FL Swim Orlando Y Winter Open,FL,BSS,1/18/2008
100 FR,1:12.42,1:12.42,10,403,"""BB""",2007 FL BSS TYR Winter Short Course In,FL,BSS,11/9/2007
100 FR,1:14.97,1:14.97,10,337,"""BB""",2007 FL Bolles Invitational,FL,BSS,2/9/2007
100 FR,1:16.65,1:16.65,9,432,"""BB""",2007 GA SST Winter Classic,FL,BSS,1/12/2007
100 FR,1:17.75,1:17.75,9,404,"""BB""",2006 FL Bolles Sharks Season Kick Off,FL,BSS,9/16/2006
100 FR,1:17.86,1:17.86,10,266,"""BB""",2007 FL Area 1 & 4 Champs,FL,BSS,3/17/2007
100 FR,1:18.28,1:18.28,9,391,"""BB""",2006 FL Team Orlando Nov Invite,FL,BSS,11/17/2006
100 FR,1:32.94,1:32.94,9,92,"""Slower than B""",2006 FL Bolles Winter SC Invite,FL,BSS,2/24/2006
100 FR,1:37.67,1:37.67,9,31,"""Slower than B""",2006 FL Area 6 Champs,FL,BSS,3/4/2006
100 FR,1:45.66,1:45.66,8,1,"""Slower than B""",2006 GA SST Winter Classic,FL,BSS,1/13/2006
100 FR,1:49.29,1:49.29,8,1,"""Slower than B""",2005 FL Bolles Winter Inviational,FL,BSS,2/18/2005
200 FR,1:38.07,1:38.07,20,854,2019 Summer Juniors (LCM),2017 MPSF Swim & Dive Champs,US,UN,2/17/2017
200 FR,1:39.11,1:39.11,20,825,2018 Winter Juniors (SCY),2017 MPSF Swim & Dive Champs,US,UN,2/17/2017
200 FR,1:39.22,1:39.22,18,822,2018 Winter Juniors (SCY),2015 GA GHSA 6A State Swimming &,GA,UN,2/5/2015
200 FR,1:39.68r,1:39.68,21,810,2018 Winter Juniors (SCY),Art Adamson Invitational,HI,UN,11/15/2018
200 FR,1:40.38r,1:40.38,20,791,"""AAAA""",Art Adamson Invitational Worki,GA,UN,11/17/2017
200 FR,1:40.52,1:40.52,18,787,2019 Futures,2015 GA Gwinnett HS Swim & Dive C,GA,UN,1/22/2015
200 FR,1:41.34,1:41.34,18,766,2019 Futures,2015 GA GHSA 6A State Swimming &,GA,UN,2/5/2015
200 FR,1:41.47,1:41.47,18,762,2019 Futures,UGA Fall Invitational 2015,GA,UN,12/5/2015
200 FR,1:42.83,1:42.83,19,727,"""AAA""",2016 A3 Performance Invitation,GA,UN,11/18/2016
200 FR,1:43.04,1:43.04,19,721,"""AAA""",Tennessee vs UGA,US,UN,1/23/2016
200 FR,1:43.04,1:43.04,19,721,"""AAA""",Tennessee vs UGA,US,UN,1/23/2016
200 FR,1:43.64,1:43.64,17,717,"""AAA""",2014 GA Senior Short Course St,GA,SA,12/5/2014
200 FR,1:43.75,1:43.75,17,714,"""AAA""",2014 GA Senior Short Course St,GA,SA,12/5/2014
200 FR,1:44.68,1:44.68,18,680,"""AAA""",2015 SE Southern Premier,GA,SA,3/6/2015
200 FR,1:44.79,1:44.79,18,677,"""AAA""",UGA vs UNC,GA,UN,10/10/2015
200 FR,1:45.05,1:45.05,19,670,"""AAA""",2016 A3 Performance Invitation,GA,UN,11/18/2016
200 FR,1:45.31,1:45.31,17,675,"""AAA""",2014 SE NAC October Open,GA,SA,10/18/2014
200 FR,1:45.67,1:45.67,18,655,"""AAA""",2015 GA Gwinnett HS Swim & Dive C,GA,UN,1/22/2015
200 FR,1:59.33,1:59.33,16,381,"""BB""",2013 FL EAJ JaxParks Classic,FL,BSS,1/18/2013
200 FR,2:01.71,2:01.71,13,530,"""A""",2010 FL B Meet Champ East,FL,BSS,12/11/2010
200 FR,2:03.95,2:03.95,14,398,"""A""",2011 FL Short Course Area 1-4,FL,BSS,3/12/2011
200 FR,2:04.60,2:04.60,14,386,"""A""",2011 FL BSS TYR Feb Winter SC,FL,BSS,2/4/2011
200 FR,2:09.44,2:09.44,13,380,"""BB""",2010 EAJ Speedo Fall SC Meet,FL,BSS,10/22/2010
200 FR,2:13.26,2:13.26,13,313,"""BB""",2010 FL Area I & IV Champs,FL,BSS,3/13/2010
200 FR,2:13.76,2:13.76,12,441,"""A""",2010 FL EAJ New Years Resolution,FL,BSS,1/1/2010
200 FR,2:16.88,2:16.88,13,255,"""B""",2010 FL SwimOrlandoYMCA Winter Open,FL,BSS,1/22/2010
200 FR,2:20.77,2:20.77,11,477,"""BB""",2008 FL BSS TYR Fall Invite,FL,BSS,11/8/2008
200 FR,2:21.74,2:21.74,11,461,"""BB""",2008 FL NIke Invite,FL,BSS,10/17/2008
200 FR,2:24.22,2:24.22,11,422,"""BB""",2008 FL Swim Orlando Y Winter Open,FL,BSS,1/18/2008
200 FR,2:27.59,2:27.59,11,372,"""BB""",2008 FL Area I & IV Champs - Mar 08,FL,BSS,3/15/2008
200 FR,2:30.49,2:30.49,11,331,"""B""",2008 FL Swim Orlando Y Winter Open,FL,BSS,1/18/2008
200 FR,2:36.89,2:36.89,10,376,"""BB""",2007 FL BSS TYR Winter Short Course In,FL,BSS,11/9/2007
200 FR,2:43.54,2:43.54,9,440,"""BB""",2006 FL Team Orlando Nov Invite,FL,BSS,11/17/2006
200 FR,2:46.11,2:46.11,9,408,"""BB""",2007 GA SST Winter Classic,FL,BSS,1/12/2007
200 FR,2:48.88,2:48.88,10,236,"""BB""",2007 FL Area 1 & 4 Champs,FL,BSS,3/17/2007
500 FR,5:24.25,5:24.25,14,464,"""A""",2011 FL Orange VS Blue IMX Dual,FL,BSS,11/18/2011
500 FR,5:25.11,5:25.11,13,541,"""A""",2010 FL GSC Holiday Classic,FL,BSS,12/3/2010
500 FR,5:35.04,5:35.04,14,386,"""A""",2011 FL BSS TYR Feb Winter SC,FL,BSS,2/4/2011
500 FR,5:41.91,5:41.91,13,418,"""BB""",2011 FL Orange vs Blue IMX,FL,BSS,1/8/2011
500 FR,6:37.68,6:37.68,11,353,"""B""",2008 FL Swim Orlando Y Winter Open,FL,BSS,1/18/2008
500 FR,7:10.66,7:10.66,9,494,"""BB""",2007 GA SST Winter Classic,FL,BSS,1/12/2007
500 FR,7:16.20,7:16.20,10,299,"""BB""",2007 FL Bolles Invitational,FL,BSS,2/9/2007
