Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
200 IM,2:00.74,2:00.74,19,888,2019 Summer Juniors (LCM),UGA Fall Invitational 2016,MD,UN,12/2/2016
200 IM,2:01.05,2:01.05,19,881,2018 Winter Juniors (SCY),2017 Bulldog Invitational,US,UN,2/25/2017
200 IM,2:01.18,2:01.18,19,879,2018 Winter Juniors (SCY),2017 Bulldog Invitational,US,UN,2/25/2017
200 IM,2:01.20,2:01.20,20,878,2018 Winter Juniors (SCY),2018 ECAC SWIMMING AND DIVING,US,UN,2/23/2018
200 IM,2:01.59,2:01.59,20,870,2018 Winter Juniors (SCY),UGA Fall Invitational 2017,MD,UN,12/1/2017
200 IM,2:02.05,2:02.05,18,860,2018 Winter Juniors (SCY),Texas Swimming & Diving Hall o,MD,UN,12/3/2015
200 IM,2:02.07,2:02.07,20,860,2018 Winter Juniors (SCY),UGA Fall Invitational 2017,MD,UN,12/1/2017
200 IM,2:02.32,2:02.32,20,855,2018 Winter Juniors (SCY),UVA v. NCSU 2018,US,UN,1/19/2018
200 IM,2:02.38,2:02.38,19,854,2018 Winter Juniors (SCY),2017 ECAC Champs,US,UN,3/3/2017
200 IM,2:02.53,2:02.53,17,850,2018 Winter Juniors (SCY),2015 MD LSC Senior Championshi,MD,NBAC,2/28/2015
200 IM,2:02.73,2:02.73,16,849,2018 Winter Juniors (SCY),2014 MD MARYLAND SWIMMING CHAMPIO,MD,NBAC,3/6/2014
200 IM,2:03.13,2:03.13,19,838,2018 Winter Juniors (SCY),2017 ECAC Champs,US,UN,3/3/2017
200 IM,2:03.40,2:03.40,20,833,"""AAAA""",UVA v. UNC 2018,US,UN,1/20/2018
200 IM,2:03.62,2:03.62,18,828,2018 Winter Juniors (SCY),2015 SMU WOMEN'S CLASSIC,MD,UN,10/16/2015
200 IM,2:03.69,2:03.69,17,827,2018 Winter Juniors (SCY),2014 MD NBAC 41ST ANNUAL CHRISTMA,MD,NBAC,12/13/2014
200 IM,2:03.72,2:03.72,18,826,2018 Winter Juniors (SCY),Texas Swimming & Diving Hall o,MD,UN,12/3/2015
200 IM,2:03.76,2:03.76,16,828,2018 Winter Juniors (SCY),2013 MD NBAC Christmas Meet,MD,NBAC,12/13/2013
200 IM,2:03.85,2:03.85,15,839,"""AAAA""",2012 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/14/2012
200 IM,2:04.00,2:04.00,17,820,"""AAAA""",2014 MD NBAC 41ST ANNUAL CHRISTMA,MD,NBAC,12/13/2014
200 IM,2:04.39,2:04.39,20,812,2019 Futures,UL v Princeton v UVA 2017,MD,UN,11/10/2017
200 IM,2:04.51,2:04.51,13,907,2018 Winter Nationals (LCM),2011 FL CAT/NASA Showcase,MD,NBAC,4/6/2011
200 IM,2:04.65,2:04.65,16,810,"""AAAA""",2013 MD NBAC Christmas Meet,MD,NBAC,12/13/2013
200 IM,2:04.68,2:04.68,18,806,"""AAAA""",Arizona vs UCLA,MD,UN,11/6/2015
200 IM,2:04.79,2:04.79,15,820,"""AAAA""",2012 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/14/2012
200 IM,2:04.90,2:04.90,18,802,"""AAAA""",2015 A3 Performance Invitation,MD,UN,11/19/2015
200 IM,2:05.16,2:05.16,14,840,2019 Futures,2011 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/9/2011
200 IM,2:05.47,2:05.47,18,790,"""AAAA""",2016 WOMENS PAC-12 SWIMMING CH,CA,UN,2/25/2016
200 IM,2:06.14,2:06.14,20,777,2019 Futures,UVA vs Penn State,MD,UN,10/14/2017
200 IM,2:06.48,2:06.48,18,770,2019 Futures,2015 A3 Performance Invitation,MD,UN,11/19/2015
200 IM,2:06.52,2:06.52,18,769,2019 Futures,UCLA v Stanford,US,UN,1/29/2016
200 IM,2:06.67,2:06.67,19,766,2019 Futures,UVA vs UNC,US,UN,1/21/2017
200 IM,2:07.26,2:07.26,14,798,2019 Futures,2012 NC LarsonAllen Invite,MD,NBAC,1/14/2012
200 IM,2:08.44,2:08.44,13,828,"""AAAA""",2011 FL CAT/NASA Showcase,MD,NBAC,4/6/2011
200 IM,2:10.28,2:10.28,13,793,"""AAAA""",2011 NC MAC LarsonAllen Invite,MD,NBAC,1/15/2011
200 IM,2:11.83,2:11.83,15,682,"""AAA""",2012 MD NBAC Fall Fastival Meet,MD,NBAC,11/2/2012
200 IM,2:12.39,2:12.39,12,805,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
200 IM,2:12.46,2:12.46,14,698,"""AAA""",2011 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/9/2011
200 IM,2:13.15,2:13.15,12,792,"""AAAA""",2010 MD SWIMMING CHAMPS,MD,NBAC,3/4/2010
200 IM,2:13.48,2:13.48,12,787,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
200 IM,2:13.96,2:13.96,14,669,"""AAA""",2011 MD NBAC Fall Fastival Meet,MD,NBAC,11/4/2011
200 IM,2:15.25,2:15.25,12,756,"""AAAA""",2009 MD NBAC CHRISTMAS INVITATION,MD,NBAC,12/11/2009
200 IM,2:18.02,2:18.02,12,710,"""AAA""",2009 MD Columbus Day Classic,MD,NBAC,10/10/2009
200 IM,2:18.38,2:18.38,13,641,"""AA""",2010 MD NBAC Fall FASTival,MD,NBAC,11/5/2010
200 IM,2:18.67,2:18.67,12,699,"""AAA""",2009 MD NBAC Fall FASTival,MD,NBAC,11/6/2009
200 IM,2:23.59,2:23.59,11,740,"""AAA""",2008 MD NBAC CHRISTMAS,MD,NBAC,12/12/2008
200 IM,2:27.02,2:27.02,11,686,"""AA""",2008 MD Columbus Day Classic,MD,NBAC,10/11/2008
200 IM,2:29.51,2:29.51,11,648,"""AA""",2008 MD NBAC Fall FASTival,MD,NBAC,11/7/2008
200 IM,2:35.63,2:35.63,10,688,"""AAA""",2008 MD Maryland Swimming 10&U Ch,MD,NBAC,3/29/2008
200 IM,2:37.55,2:37.55,10,662,"""AAA""",2008 MD State Champs,MD,NBAC,2/28/2008
200 IM,2:37.60,2:37.60,10,661,"""AAA""",2008 MD State Champs,MD,NBAC,2/28/2008
200 IM,2:47.03,2:47.03,10,540,"""AA""",2007 PV CUBU vs. NBAC Dual Meet,MD,NBAC,10/28/2007
200 IM,2:47.66,2:47.66,9,679,"""AA""",2007 MD NBAC 10&U Champs,MD,NBAC,3/24/2007
200 IM,3:01.63,3:01.63,9,513,"""BB""",2007 MD CBAC Winter Wake-up Meet,MD,NBAC,1/26/2007
200 IM,3:09.38,3:09.38,9,428,"""BB""",2006 MD NBAC Christmas Invite,MD,NBAC,12/15/2006
