Event,Time,Alt. Adj. Time,Age,Power Points,Time Standard,Meet,LSC,Club,Swim Date
100 FR,1:04.84,1:04.84,10,629,"""AAA""",2005 CA PDAQ ABC 11/05,CA,UN,11/4/2005
100 FR,1:05.58,1:05.58,10,605,"""AAA""",2005 CA CCAQ ABC 12/05,CA,UN,12/3/2005
100 FR,1:05.61,1:05.61,10,604,"""AAA""",2005 CA PSP ABC 11/05,CA,UN,11/18/2005
100 FR,1:06.05,1:06.05,10,590,"""AA""",2005 SI SBA 12&UN ABC/Open,CA,IGAT,2/11/2005
100 FR,1:07.98,1:07.98,10,528,"""AA""",2005 CA MESA ABC 10/05 CORRECT,CA,UN,9/24/2005
100 FR,1:08.63,1:08.63,10,508,"""AA""",2005 CA HILL ABC 01/05,CA,IGAT,1/29/2005
100 FR,1:09.00,1:09.00,9,651,"""AA""",2004 CA SAND AA 12/04,CA,IGAT,12/10/2004
100 FR,1:09.04,1:09.04,10,496,"""AA""",2005 SI FAST ABC Meet,CA,IGAT,2/4/2005
100 FR,1:09.29,1:09.29,10,488,"""A""",2005 SI Q Meet,CA,IGAT,1/7/2005
100 FR,1:10.91,1:10.91,9,592,"""A""",2004 CA MVN AB - YOUNGERS 11/0,CA,UN,11/19/2004
100 FR,1:11.60,1:11.60,9,571,"""A""",2005 CA CRNA ABC 11/04,CA,UN,11/6/2004
100 FR,1:14.86,1:14.86,9,478,"""BB""",2004 SI Freestyle Festival N,CA,UN,10/3/2004
100 FR,1:19.68,1:19.68,9,351,"""BB""",2004 CA MESA ABC 09/04,US,UN,9/25/2004
100 FR,1:30.36,1:30.36,9,129,"""B""",2004 SI FAST June C Meet,SI,PS,6/26/2004
200 FR,1:51.16,1:51.16,16,791,2019 Futures,2011 CA Winter CA NV Sectional,SI,PS,12/16/2011
200 FR,1:52.12,1:52.12,16,766,2019 Futures,2011 CA Winter CA NV Sectional,SI,PS,12/16/2011
200 FR,1:52.50,1:52.50,18,747,2019 Futures,2013 CA OB CIF Southwestern League,CA,UN,4/30/2013
200 FR,1:52.59,1:52.59,18,744,2019 Futures,2013 CA OB CIF Southwestern League,CA,UN,4/30/2013
200 FR,1:52.85,1:52.85,17,747,"""AAAA""",2012 SI Senior Classic,SI,PS,2/17/2012
200 FR,1:53.71,1:53.71,16,725,"""AAAA""",2011 CA SCS Senior Meet,CA,TCC,1/14/2011
200 FR,1:53.90,1:53.90,15,733,"""AAAA""",2010 CA SO CAL GRAND PRIX,CA,TCC,1/15/2010
200 FR,1:53.98,1:53.98,16,718,"""AAAA""",2011 CA SCS Senior Meet,CA,TCC,1/14/2011
200 FR,1:54.09,1:54.09,15,728,"""AAAA""",2010 CA Winter CA NV Sectional,CA,TCC,12/17/2010
200 FR,1:54.15r,1:54.15,16,714,"""AAA""",2011 CA Winter CA NV Sectional,SI,PS,12/18/2011
200 FR,1:54.19,1:54.19,15,726,"""AAA""",2010 CA SCS Q MEET for So Cal,CA,TCC,1/8/2010
200 FR,1:54.34,1:54.34,17,709,"""AAA""",2012 SI Senior Classic,SI,PS,2/17/2012
200 FR,1:55.15,1:55.15,15,702,"""AAA""",2010 CA SCS Senior Invite Shor,CA,TCC,10/23/2010
200 FR,1:55.27,1:55.27,15,699,"""AAA""",2010 CA SCS WAG SBSC at CERR,CA,TCC,12/10/2010
200 FR,1:55.91,1:55.91,15,683,"""AAA""",2010 CA SCS Q MEET for So Cal,CA,TCC,1/8/2010
200 FR,1:56.37,1:56.37,14,712,"""AAAA""",2009 CA Kevin B. Perry Senior,CA,TCC,11/13/2009
200 FR,1:56.44,1:56.44,15,670,"""AAA""",2010 CA Spring Older JO's,CA,TCC,2/4/2010
200 FR,1:56.48,1:56.48,14,709,"""AAAA""",2009 CA - Speedo CA-NV Winter,CA,TCC,12/18/2009
200 FR,1:56.53,1:56.53,14,708,"""AAAA""",2009 CA SCS/SAND Winter Age Gr,CA,TCC,12/11/2009
200 FR,1:57.32,1:57.32,14,688,"""AAA""",2009 CA Kevin B. Perry Senior,CA,TCC,11/13/2009
200 FR,1:57.94,1:57.94,15,634,"""AAA""",2010 CA SCS WAG SBSC at CERR,CA,TCC,12/10/2010
200 FR,1:58.00,1:58.00,13,711,"""AAA""",2008 CA  SCS Winter Invitation,CA,TCC,12/18/2008
200 FR,1:58.24,1:58.24,14,666,"""AAA""",2009 CA SCS Senior Short Cours,CA,TCC,10/24/2009
200 FR,1:58.51,1:58.51,14,660,"""AAA""",2009 CA TCC Octoberfest BRW SC,CA,TCC,10/16/2009
200 FR,1:58.64,1:58.64,18,596,"""AA""",Pacific Invitational,CA,UN,10/18/2013
200 FR,1:59.01,1:59.01,14,648,"""AAA""",2009 CA CCAQ September Splash,CA,TCC,9/18/2009
200 FR,1:59.12r,1:59.12,14,645,"""AAA""",2009 CA SGWSC Older Spring JO,CA,TCC,2/5/2009
200 FR,1:59.29,1:59.29,14,641,"""AAA""",2009 CA RST Labor Day Sprintfe,CA,TCC,9/5/2009
200 FR,1:59.79,1:59.79,13,668,"""AAA""",2008 CA - SCS Senior Developme,CA,TCC,11/15/2008
200 FR,1:59.96,1:59.96,14,626,"""AAA""",2009 CA SGWSC Older Spring JO,CA,TCC,2/5/2009
200 FR,2:00.16,2:00.16,14,621,"""AAA""",2009 CA SCS/SAND Winter Age Gr,CA,TCC,12/11/2009
200 FR,2:00.17,2:00.17,17,570,"""AA""",2012 SI PS Freestyle Festival,SI,PS,9/29/2012
200 FR,2:00.47r,2:00.47,13,652,"""AAA""",2008 CA SCS WAG at SAND,CA,TCC,12/12/2008
200 FR,2:00.65,2:00.65,13,648,"""AAA""",2008 CA Armada Senior Short Co,CA,TCC,10/25/2008
200 FR,2:01.60,2:01.60,13,626,"""AAA""",2008 SI PS Freestyle Festival,CA,TCC,10/4/2008
200 FR,2:01.78,2:01.78,13,622,"""AAA""",2008 CA TMEC Last Ditch,CA,TMEC,1/19/2008
200 FR,2:02.49,2:02.49,13,606,"""AAA""",2008 CA SCS WAG at SAND,CA,TCC,12/12/2008
200 FR,2:02.83,2:02.83,12,695,"""AAA""",2007 SI PS Freestyle Festival,CA,TMEC,10/6/2007
200 FR,2:05.66,2:05.66,12,636,"""AAA""",2007 CA MVAQ Holiday Splash,CA,TMEC,12/1/2007
200 FR,2:07.68,2:07.68,12,595,"""AAA""",2007 CA TMEC New Year Plunge,CA,UN,1/27/2007
200 FR,2:09.73,2:09.73,12,556,"""AA""",2007 SI All-Star Q Meet,CA,UN,1/5/2007
200 FR,2:11.03,2:11.03,11,639,"""AA""",2006 CA CCAQ Last Ditch Turkey,CA,UN,11/18/2006
200 FR,2:13.84,2:13.84,11,586,"""AA""",2006 CA YST Fall Aquanox,CA,EAST,9/23/2006
200 FR,2:13.88,2:13.88,11,585,"""AA""",2006 SI PS Freestyle Festival,CA,EAST,10/7/2006
